jbin,bin,dglaciation,N,dEtemp,dmerT,dtemp,domega,daLTS,dERH,dmerRH,daRH,dXRHi,dmerwindspeed,dmerQV,dfdust,dSO4,dmerBC,dmerOC,dmerdust,dfBC,dfOC,dDMS,dSS
1,0,-8.50818955149931,44899,-0.151570569167074,-0.161927910560585,-0.00949152611032266,0.019086730757036,-0.155899530321235,2.4816733421044,2.83563704201151,2.51735089895268,2.81110724606532,0.556145013850527,4.47536603189761e-05,197.711928412601,12.966557551502,-1.97303395073573,-43.2638201967556,179.86575040642,7.67467754898349,72.9199144588808,338.418429256821,-3.08276556422032
1,1,-3.25330521483046,30344,-0.175283776629919,-0.212753617155395,-0.0186039726874859,-0.00703298554348391,-0.448769106083432,0.787223085916949,2.5618501237922,3.88316548762071,4.38835034129781,1.48697603922843,2.53768787470798e-05,220.968444519839,37.4597689069494,2.95264695778979,37.1312751889368,152.625978443506,7.02370512088928,17.5135014885994,185.504174319929,1.13702216173557
1,2,-1.50405485186658,210105,0.158845524692261,-0.0816558486377857,-0.0515631816189763,-1.82861978471944e-05,-0.200407189514956,0.574842066245118,1.20475939030475,1.89591562288873,2.17479291189953,0.658533272255951,1.58395498105409e-05,177.197570138192,-24.3736514298097,-1.00583140843235,-1.74959933928198,-52.8096028418211,3.29274700068436,14.8301393957422,139.721116840432,-1.54414988369312
1,3,-0.749711559604666,33316,0.0142230000185968,0.0130698112876717,0.0724232643893996,-0.0136164057490255,-0.106615904621642,1.55295360082875,2.75853043404741,3.16330817988951,3.5085707031708,0.880337133627721,5.71889581235486e-05,202.248314872359,41.9273775366355,4.29325216614268,55.2717447941696,253.600027891513,5.77232191567178,9.00530201825553,213.180055437419,3.24622588102055
1,4,0.605398509971559,102956,0.0150387005506275,-0.140036331083853,-0.0274960765259311,-0.00255329771066664,-0.125685467878423,0.680030847573762,1.81238350785992,1.25690829354213,1.44494389481709,0.541466478018601,1.62625608006784e-05,176.409612063507,-2.5338667322762,0.140169035187547,11.3715459432779,103.122217574109,7.09112939328455,85.6754411960515,135.181634623387,-0.673824128523285
1,5,1.93734972611804,58073,-0.0671555374137238,-0.0420671708697708,-0.214688402851083,-0.00302215060820525,-0.233199540921218,0.0935900428587719,1.75067580359558,2.24969479968035,2.71261719687977,0.569834521781958,3.08111018717354e-05,172.465416242497,-5.16745796680396,-2.05059699268456,-24.3149305990731,56.2458621694256,2.5549735532882,-25.688152817053,237.369544696673,3.10259136374921
1,6,2.20394845323915,12343,-0.0356458858715725,-0.215486042927565,-0.185383349550691,0.00893941278288572,0.294787895463302,-0.116339018675823,-0.836661378692902,-0.288864622729427,-0.161862469889969,1.42440788010046,-4.38394479378184e-05,200.621673757506,-11.418040262123,1.86875639830087,41.6634370662521,103.274875104347,-0.035168103664251,91.311506702276,-205.666668421306,-0.622612654369628
1,7,4.22354958151551,53076,0.117763312643579,-0.0631721615697169,-0.0193891062037458,-0.00278833382665124,0.11368077792067,1.93333203045832,-0.111862997766968,1.52635801532671,1.73128650803441,0.645979335262492,-6.84619401923143e-06,209.023703006472,22.2372620733444,2.14845288986553,12.7146900351472,239.831480564282,6.58149707344744,50.6718994440364,308.724760780188,3.89107973450683
1,8,6.20450325001392,63799,-0.076174098817744,-0.0878219697715811,-0.00818563769289538,-0.00856008653796167,-0.112709689322842,0.7546239068363,1.68440366018264,1.17334603598388,1.32152967313344,0.430320382128488,2.17170309899814e-05,189.706639220934,15.5521415334759,0.554693273546521,-5.86626690417487,299.716457774327,7.13521990995711,71.9581467802988,72.3632595446224,1.18181348427747
1,9,15.8178486823405,5850,-0.142803674878174,-0.524311942276974,0.0652000698694286,-0.00727301327010543,-0.102295657295538,11.2394713193926,8.41557163178842,11.901957982246,13.2311689032686,0.301942489841561,0.000109815606974169,234.343374531495,61.3019167605432,-2.28588354732475,-70.9345238009564,608.941738251733,16.117672478977,94.9317078138604,-813.703813173034,-42.0606606009525
2,0,-5.60954492556552,19308,0.205528172776991,-0.104864346496688,-0.081935984448217,-0.0184496107350431,0.101587921161824,3.38385144264405,1.06142018998258,2.35065390406207,2.84306622558395,-0.328193027108657,2.62631008370195e-06,201.621209132625,-24.7478598668855,-4.68277218977088,-32.8883855493897,-57.3814164372879,5.67293697181831,39.5720099338332,1633.7898839347,-1.62041575043641
2,1,-3.3847735868202,32814,-0.201296397795392,-0.053102236864293,-0.195825189005058,-0.0171392231146456,0.00523644182663506,-0.236531389534139,0.73549465475122,1.11577434120986,1.49507991592398,0.75480871510414,9.58309011880951e-06,255.173782682984,22.7775027185509,3.24807980131423,17.2667044434073,356.28658281082,7.04379890680312,9.2464107483442,2454.71696890136,4.00287488581431
2,2,-1.46198762246594,77997,-0.190645090682719,-0.0708986050881517,-0.0093113877420841,-0.00938479255590396,0.274066442732209,-0.616892942852839,0.567878475358499,-1.46920740762336,-1.69284426745276,1.19100695441526,3.09425177923437e-06,213.255616098591,5.24752031031291,1.74376818571844,10.5689548108431,175.773634743421,4.58270962211217,34.5000218804037,606.092811854866,4.39730844449406
2,3,-0.485317866414075,61269,0.199137286774329,0.122815707426699,0.0554364736764373,0.00372649421389821,0.10101829807925,-0.0595850796563154,-0.149886747364568,-1.66586410494645,-2.00321778643517,1.01286786145435,1.66654242528784e-05,247.368520503479,-1.80099419020306,2.82418983130558,32.0809113742744,167.663972668158,2.77147928808672,25.5994789970087,687.851444205542,-0.912638557383085
2,4,1.02964113999416,13759,0.108806474313878,-0.323424723361308,-0.101406838220762,0.00895114401976393,0.272698836540588,-0.81358035714274,1.67885768701702,2.64836057365048,3.19889595047896,-0.31246152560845,-1.0125167627202e-05,285.348506018054,-12.4109211276316,0.102681084041914,14.6924439256526,219.259884531111,2.41195138882904,12.144384722021,1335.2040387391,2.5505219236286
2,5,1.52987079802659,59958,0.036740315520317,-0.084391077010764,-0.000206073734026985,-0.00874084245525606,-0.0758228105297363,-0.692679802580161,0.29778530442703,-0.171305029562809,-0.220471202843722,0.993407390312362,-5.40504002821787e-06,161.736189586212,-1.77034439811697,0.999505918428689,14.4874549548855,150.778403007302,5.3445619818238,-23.5940943542798,321.71713019183,0.8145157829706
2,6,2.43815563670033,82915,0.0539830386458491,-0.0348045831637171,0.000140710360962674,-0.0167201728613365,0.10778766849127,-2.19086320466234,0.67580642038136,1.95728728843172,2.27430425817031,1.32289735159325,8.38087523628253e-06,226.667976690771,-2.92089276621944,-0.142588550085978,0.404008173377787,33.6845911604435,4.28780861398134,24.5493043945584,62.7367972292177,-0.504044324957822
2,7,4.09860762447229,50883,-0.0205413116648286,0.0946775544878283,-0.00111611495328454,-0.0200796847920877,0.32745731063576,-1.2739606360315,0.369027180978708,0.394995579438676,0.444706276612793,0.600233001396351,2.05916611338501e-05,191.337175363174,9.41890145857818,1.88447692640097,-1.04170632349305,182.191451160816,5.22079861782057,27.2181284396199,867.113540498287,5.61217171917407
2,8,5.57121154390376,55176,0.166789477190527,-0.0588759478167601,-0.133415001275707,-0.00742317769934573,0.160745376419444,1.29343520273994,1.53483017415933,2.77800193282484,3.34960147397503,1.0713912556338,2.16890516366049e-05,216.699445891519,35.6781097975367,2.72677635791933,22.6105109965997,437.156335565999,4.09352733049406,-42.6785317252264,42.5680101695863,1.97028274249856
2,9,15.5105220414897,18321,-0.442763916386632,-0.15375255420409,-0.385786435670186,-0.0317847442965978,1.15800434752771,0.573556871517758,4.89837354452737,-1.18005751805334,-1.00187928190476,0.658446588367438,5.71522403373678e-05,284.756954194737,110.458527963637,15.5294411494584,172.542890208978,1179.97784344034,16.7773403147894,20.9852122067573,762.696741746025,8.60881428886444
3,0,-8.07203929525249,14348,0.267980090132105,0.360569533849296,0.102758822151835,-0.0143062776165128,0.950075168626122,-1.15285777635073,-6.27482616039572,-2.56022547302654,-3.22750280632726,2.10029027623063,-2.50925948571906e-05,163.533929160244,-42.1870272278025,-6.38760864047957,-117.686497564443,-624.724434989782,6.6195299164002,28.5274498913378,1415.07256798259,-5.56253940901269
3,1,-2.69532961404614,44830,0.361529210006172,0.0169350888301265,-0.0538324503835369,-0.00214835745273869,0.306671457152123,1.28919428140465,-1.6961894651632,2.87766625169779,3.55804704788705,-0.272801004316241,-2.15194067722924e-05,195.942969779595,61.4152356496729,1.18836026079137,7.82254216933907,700.986419521961,7.84003202391,48.0544752967721,2945.89205103737,3.18988783633823
3,2,-1.27064199702999,18921,-0.0911691408688753,-0.0272263680124763,-0.0374622747546332,-0.00185307195220378,0.222227339296824,0.626319636022005,-0.0412671369324339,-1.73033727363139,-2.09078179442575,0.670761841607015,3.27775549120917e-07,183.725018763348,48.0979201308024,8.09957622042109,95.2574183308209,524.660120928975,5.4718761687393,33.349896674256,298.196591100492,8.65762743917649
3,3,-0.709141643809008,67915,0.0421331702875409,0.0542438550587244,0.0427539970674957,-0.0124921815000852,0.169556694755457,-2.30891031320343,-2.16739478075038,-3.3816518606535,-4.11814781759591,1.33736379533188,-1.60147959857174e-05,180.453680810213,63.7108933094584,7.47627528065168,67.9692295876272,905.939338919617,5.61675019095063,19.0829197284801,27.3274305449884,5.41463298900523
3,4,0.251238581431644,31270,0.386329512491351,-0.0401659816568713,-0.0447695895372392,0.00138086459865584,0.387384351291308,-1.09492221274679,-2.34095009210634,-2.44312060567056,-2.91166159127342,0.638221864453234,-2.5727192535193e-05,186.823674843979,59.4562338038121,10.239636252099,136.560694424411,677.828962633103,6.07957383538853,50.8000111859901,200.834719542316,5.8245135251016
3,5,1.61529841948658,56258,0.075952173151298,-0.140825314180062,-0.021731142232791,-0.00676105738000277,0.161967851756293,2.62211648876707,0.0135201358376824,-0.744877446218557,-0.860840576427633,1.2661115640428,-1.07743826210747e-05,189.191186123212,10.3756895490984,1.46358863855099,49.734405577664,417.574751634068,2.30246951774529,29.2459234049855,1387.26112610932,11.9006277818631
3,6,2.78158791409317,57319,0.192880015876899,-0.184689246217058,-0.198608972282851,-0.0162852077044053,1.3263882321916,0.202252697430746,3.23064615080666,-1.75839072501992,-1.89849445083017,-0.444462883517579,1.717708271972e-05,237.742337574231,81.9274236980091,15.2669800730583,202.523219190299,1224.74933581174,17.5038126238981,70.4043498481527,935.12929307205,9.95100293864604
3,7,4.13824416793891,18814,0.247201981803585,0.276025259281911,0.0213368592867169,-0.0121414146691722,0.722567864194533,-1.21040029706525,-0.97200076597122,-6.35118873481591,-7.67075912062948,0.729247785710869,1.18076432895354e-06,227.95634260463,5.68784680584707,-0.0848446185649574,5.15341526965528,597.791885511776,6.51131480941075,61.6805721528527,653.168464566731,7.39095163589308
3,8,6.51762635345658,30781,0.18153647341172,0.183578068835976,-0.414430633522448,-0.00185708858592141,1.29970030675473,-2.58502352780671,-8.10650268417265,-5.44363628861852,-6.11932883345607,-1.12040479094691,-6.46362521440392e-05,156.353275859047,55.1139830261569,11.3747581858703,152.912887697031,1393.62981838715,15.8996408549088,95.1389541131767,290.299079444382,-10.6013414864117
3,9,11.101710882414,49281,-0.17536267972319,-0.221719566514599,0.0796244030838915,0.000469580851109436,0.399318684691845,1.13715382648738,1.38746425722751,-2.59267957439084,-3.15306932011761,1.21117590261983,2.43443504152441e-06,213.895539759264,125.344628740572,16.3161498647574,222.702834463659,1564.18683074302,20.2287850003732,53.8644652068846,71.1344599846867,10.709914087799
4,1,-2.85031493428393,19477,0.262666319804794,0.0800128246167835,0.219975874636451,0.00349434379787625,-0.498963505409743,-0.00605568849349388,-2.27953144280555,0.496446990455491,0.335380449121712,0.700654730471415,-2.99178903951675e-05,163.040001301103,21.9540733264546,8.66652415205499,127.689848589678,530.499485539965,15.6189855963898,144.964968041821,-41.3740072269558,-3.38717475451537
4,3,-0.858027705252609,30987,-0.0164461609992956,-0.154283551774772,0.0887906623928147,0.00702482751356174,-0.485043714521266,-0.0291029964807591,-0.729449932909462,0.753764719407035,0.821302493410061,0.898975392659434,-1.8414738747873e-05,138.522190912328,-53.5535024031191,-6.24757681631317,-7.61472779305739,-332.977233972999,-0.723932410091305,35.8081408581203,83.2458355590743,-2.77705637362231
4,4,1.10433013658807,10876,0.276523809523833,-0.186547619047598,0.032992063492068,0.00617713789682611,0.132799300746077,-8.6079325396846,2.86284722222257,-2.21150793650768,-2.60259436669625,0.623217757936581,2.98958333333327e-05,155.59097222221,-5.74642857142901,-2.8112599206353,52.5694940476171,-128.614335317463,-7.68536706349251,55.3910218253852,327.387996031793,9.92971230158608
4,5,1.25704831589938,15420,0.602291750140349,0.0427903620950054,0.0255181504804807,0.011467048250409,-0.6988329140495,0.692362055462622,1.71093117029635,-1.0717035646958,-1.31130339868586,0.981849657255201,3.14426691871841e-05,173.058079719371,3.20364444887673,8.11327455764693,130.466873592754,346.446172532604,0.786175270850318,36.8739352152412,-38.5188763840098,-4.01586326457045
4,6,2.9891936302572,22788,-0.701480121919787,-0.279523282864828,-0.0927881301236875,0.00745651048588134,0.176637292516245,2.35788243154563,-3.69645268091127,4.29383351485524,5.03768766357799,1.87720336443716,-7.11662455491368e-05,201.4754332128,46.3460613088368,17.7312844148943,222.444384277223,631.983616061105,6.21389344185889,70.1016528220702,85.2441375974323,5.86666612028874
4,7,4.20262086655539,67642,-0.280478684175195,-0.167066847511269,-0.0104987450617726,-0.00270540911995659,-0.145489087994236,2.06266998389061,-0.472711859925119,1.07039903197546,1.23233753354883,0.97115703925623,-2.00052494119705e-05,177.855134475015,40.3761851017526,7.71791702404314,91.0049975942498,779.268357382366,4.40581875207646,59.1213365179543,65.8407444030013,3.85895464343223
4,8,6.12339530198069,46541,0.15317919669314,-0.137313981735424,0.329560180548453,0.00305236223366184,0.0850315305860327,3.5935464790134,0.56382388156436,3.1454226036506,3.37862358282258,2.26861828574612,1.49891060522578e-06,179.680370087586,24.3357933079856,7.2481943684814,103.917051071329,509.517697584241,10.3902326891732,61.8295965267451,75.6938046822306,4.09272600637152
4,9,15.3124451486598,60914,0.109869076928842,-0.268524777025362,-0.0748326074776573,-0.0115480585204894,0.659517535234515,2.83054582477951,0.313557013772729,3.91964449456509,4.6291916339688,1.21196273571974,-1.6485489415469e-05,199.275579939606,133.986042360627,21.9914924699952,266.73748491927,2321.1005703634,10.2117050167913,6.45432711762402,34.7556470147953,14.346142343251
5,0,-6.6804958715652,24855,-0.0927678800113666,-0.201766833558609,-0.174743094631695,0.0128167850593212,-0.160698143251454,5.48409734675499,-0.925961790339086,2.7493478223785,3.18364324682771,0.989359572764359,-2.93413843861501e-05,137.42446631716,31.8939344756484,4.23309366991819,23.5455302169401,303.562928685686,11.6845963713087,143.878684011157,40.6761332119309,0.90956201900057
5,1,-3.84507348792987,18271,0.951861287345122,0.39715831002492,-0.0855333393283221,0.00226348775884654,0.253499821462354,-0.0485006951990146,-0.496744542692896,-1.42975823789054,-1.54593494621419,2.03959514164563,1.26398910490492e-05,161.897516848355,8.2266793869328,3.53031645224121,42.9821832103098,396.423421152152,17.2745489720849,80.721748373709,75.4216465429917,4.47005043370873
5,2,-1.32942684490012,5074,0.701225007550526,-0.0198514044095407,0.0159779522802794,-0.0128843098761706,-0.316820259993564,8.76215826034537,2.47272727272699,17.5256418000604,19.6592551134675,4.15115463606122,5.29809725158559e-05,194.499818785844,-3.23355481727591,14.2349743279981,219.583630323176,845.260102687967,4.12672908486869,86.1598006644594,135.659438236184,3.6263666565994
5,3,-0.723188520204673,13428,0.287310742596189,0.18632072123911,0.235083776914542,0.0307270953819622,0.0676102692513862,-1.12693704535389,1.77744209466255,-2.36253296887684,-2.8281348647386,1.16709614923493,4.30125161847232e-05,142.402944420464,33.0531674099623,7.73506929458737,90.8392413561432,484.51524960436,5.09776530954707,55.4332230374389,-31.1609312808723,1.21426173692054
5,4,1.0511129631155,16674,-0.372226033710337,-0.549513072704625,-0.343266961767729,0.0129598117680492,-0.110539866559025,3.42146215983631,6.01799917393361,4.54442377326964,5.32878840825939,-0.048881037155546,0.000104230006566873,166.879141892229,-30.1334612057598,3.81557355048945,60.0241035751624,194.272309639457,3.49099591788471,114.238402836433,205.134981292307,10.6475619798677
5,5,1.62771091342481,10497,-0.494185699784238,-0.284392459118252,-0.340694005689459,-0.00639841199242173,-0.401561361158097,-5.77191498540884,-1.28602573606262,6.62735676315957,7.72920436626906,1.03819925490842,-4.39876324976358e-05,145.895609916823,-0.672130669758437,1.63199901161352,27.1208840990172,357.475880202469,7.73884168709773,64.5308528634578,-30.3699397464467,-1.70174234792482
5,6,2.95323222711947,48793,0.326792133793921,-0.0285102230404003,0.0968202281118519,-0.00519868308161643,0.222961885129567,0.0456065729377582,-2.20559480855517,2.58989433850766,2.81839292658428,1.99970174554879,-4.73955628796016e-05,177.924128685317,18.2879420900574,7.84233753466358,89.6455599149906,587.126761434668,9.06544163754941,70.1038823761978,26.0877037590417,9.68589151864203
5,7,4.12064260182728,28583,0.703313395478625,-0.154460516482708,0.0591401288391706,0.00279596138259064,0.529177480326907,-2.38858907364233,0.253376820374471,-1.78449589517698,-2.04387601036564,0.763965167100329,-3.85303003595085e-06,157.697301738668,42.1204668110774,3.43135118270661,36.6918683150039,528.104353591548,4.71830441606286,-5.01664945059405,61.5480120697097,4.09848380757387
5,8,6.73054112094294,7116,-2.42586922142607,-1.25296924038855,-0.720977757682721,-0.0288655872391264,-0.371901070812948,-0.95671582173756,7.44860397432957,20.9206193062718,23.9303727179648,2.30869977861575,7.64360968714809e-05,233.106535424548,120.260368105147,24.7703629931495,411.788666418249,1155.40172830598,15.9551121077127,-9.16881432013316,24.7125097504866,8.25933348404739
5,9,11.4340601753272,31876,0.197362367571027,-0.241688456120466,-0.0120693930609563,-0.000186434983831881,0.189167149867897,-3.16748153940034,-0.555239865558302,-0.551564569472363,-0.639072628538981,1.30598428941274,-2.62348374169078e-05,191.311343313178,14.4129896153492,11.1263264405985,115.43204881437,679.984083811714,6.21812288240535,52.8358276992388,129.659161683027,6.47044983441359
6,0,-5.9389550303531,5292,-1.31506879745121,-0.739969728224065,-0.143431461669357,-0.0262459119991578,-0.764551854401246,-1.27991706308329,12.9942807029808,-8.59771752558102,-10.5574394197325,0.727652873924861,6.38929678577288e-05,149.016100272691,-36.107961564461,-3.65721511316224,-27.1678029508436,37.3194444444404,-0.612733957998309,36.614595715917,-735.693482973171,11.3771676805827
6,1,-3.03390570255213,30558,0.214350990359631,-0.101830228179101,0.120600949962063,-0.0134378775379767,-0.197163351612109,1.5400181565083,1.21505943363266,2.14869841623668,2.55990317090871,1.45812401443654,9.87428453332208e-06,226.767732737691,-43.3514665695706,-3.77886913612418,-8.80657603813345,135.260758894136,2.88365790532189,14.5826661487624,167.027774315209,-4.54864810100456
6,2,-1.52970297029698,2317,0.358918837329644,-0.307231349571081,0.305102634803918,-0.0461842830882367,1.85135546547744,-0.971399718245062,-2.29526654411769,-7.15814568014687,-9.26720928825272,-2.09682195925236,-3.74042585784312e-05,122.906805300245,34.0954350490207,6.53042662377448,105.360830269608,140.366785386031,-3.24306832107849,29.26895680147,20784.1322380523,-1.44586780024516
6,3,-0.685067429355263,38859,0.199139000887794,-0.0115990847672255,-0.0859269893420424,0.00339491119782208,-0.113496747858747,-0.369541285742211,1.24129093684144,-2.97905387523833,-3.62693464217248,-0.0270788770476962,6.26718584341804e-06,158.951607864744,21.3076416417169,2.64642496239038,45.3138845637704,104.828526594055,3.30560391959539,32.97252597306,2908.61078802009,-0.101050466578739
6,4,0.466072411226797,18876,0.0581211830840161,-0.240552583346465,-0.0985821626836335,-0.0244279000880205,-0.222118980182798,-0.817988131091915,3.93946754858306,-1.68866429554586,-2.00737410342459,0.0458739587767033,1.96931339319667e-05,316.931481836479,28.0177854634822,4.42000191819008,86.5706257671745,466.766726417733,1.94981618890839,26.3248954094594,-1119.50155561007,-2.09926257224279
6,6,2.74482310127315,35299,0.781022697708123,0.0717988324690664,0.0232192845844438,0.000556089505764095,0.593382600934917,-3.01160683289512,-0.34328140548308,-1.37593910760558,-1.73656253301866,0.934957959602441,9.67600650357098e-07,238.401476650899,9.77328603320724,0.741789934676925,4.28582545566615,367.555973063275,5.41776997260411,30.7906241141956,395.648240274876,3.26731085132498
6,7,3.87980619353918,48998,0.20759859658665,0.0148182621224957,-0.0126482206263166,-0.01434319240247,0.0279549044149688,-2.34938372030355,1.09795930801306,-0.840262996102706,-1.06063895948991,-0.0826097513929131,1.12996537522577e-05,240.632882451137,4.57730761761802,1.29128250089965,25.8887617439293,251.939316085564,3.73786675868716,19.1447321954153,504.231438367565,1.91204514176414
6,8,6.72988074380629,13734,-0.196922406311209,-0.147696995956941,-0.125861214958312,0.035436629180214,-0.0853941308397211,1.05017125848623,-2.65402037544031,7.77514161048508,9.87876568779406,-0.616319440423873,-3.01007187186409e-05,319.889730599256,64.2386625223377,10.1565099604836,111.091865159766,598.064282093305,4.22321504575602,36.4434358091905,-507.988534223688,6.27127000580887
6,9,19.875385587744,7012,0.323698104419896,0.428512877835177,0.596387965162287,0.00843626659214846,1.73766167609755,-2.40017903218318,-6.70729821619894,-7.98745284337041,-10.7352942225761,-0.306550603139136,-2.92552745563817e-05,148.285305761266,252.816403521005,34.0134413860522,487.610274323586,2462.37394625319,12.237604210329,39.3981929113718,-9105.40621303062,-11.6460155558653
